<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XXBTZUSD,60,20260222,090000,67940,68155.7,67939.9,68033.7,29.72853876
XXBTZUSD,60,20260222,100000,68033.7,68080.3,67974,68000.1,13.69886616
XXBTZUSD,60,20260222,110000,68000.1,68000.1,67918.5,67960,7.05692388
XXBTZUSD,60,20260222,120000,67948.1,68077.4,67948,68060,29.76976588
XXBTZUSD,60,20260222,130000,68060.1,68124.4,68010.1,68124.3,14.9697406
XXBTZUSD,60,20260222,140000,68124.4,68214.5,68124.3,68195.2,13.16641959
XXBTZUSD,60,20260222,150000,68195.2,68202.1,67900,67934.9,106.95561319
XXBTZUSD,60,20260222,160000,67935,68000,67561.3,67634.1,147.06077823
XXBTZUSD,60,20260222,170000,67634.1,67663,67348.7,67430.9,182.07640037
XXBTZUSD,60,20260222,180000,67431,67789.7,67285.1,67668.2,47.64240917
XXBTZUSD,60,20260222,190000,67668.2,67668.2,67494.6,67614.6,117.85469454
XXBTZUSD,60,20260222,200000,67614.6,67614.6,67180,67328.6,65.72641815
XXBTZUSD,60,20260222,210000,67358.5,67435.8,67301.9,67413.5,18.42749576
XXBTZUSD,60,20260222,220000,67413.5,67450,67374.6,67389.1,29.15872539
XXBTZUSD,60,20260222,230000,67389.1,67446.7,67321.1,67350.9,72.74920822
XXBTZUSD,60,20260223,000000,67350.9,67594.7,67350.9,67590.7,39.85799094
XXBTZUSD,60,20260223,010000,67590.7,67709.1,67461.8,67653.6,20.81675562
XXBTZUSD,60,20260223,020000,67653.7,67684.7,67447,67612.1,16.53972153
XXBTZUSD,60,20260223,030000,67612.1,67653.3,66701.3,66715.4,115.6110147
XXBTZUSD,60,20260223,040000,66715.4,66715.4,64203.2,64417.4,620.70215848
XXBTZUSD,60,20260223,050000,64410.7,64886.7,64334.3,64774.2,100.67752454
XXBTZUSD,60,20260223,060000,64774.3,65025,64688.5,64940.1,67.33884702
XXBTZUSD,60,20260223,070000,64940.1,65012.6,64679.9,64810.1,37.52869164
XXBTZUSD,60,20260223,080000,64810.1,65201.3,64810,65039.9,190.0939851
XXBTZUSD,60,20260223,090000,65040,65770.4,65024.2,65749.7,56.48240939
XXBTZUSD,60,20260223,100000,65749.7,65983.7,65654.5,65943.6,203.30338472
XXBTZUSD,60,20260223,110000,65943.6,65943.6,65580,65672.1,28.87011457
XXBTZUSD,60,20260223,120000,65672.1,66428.8,65672,66400.1,71.36799054
XXBTZUSD,60,20260223,130000,66396.8,66562.5,66232,66315.6,56.27709206
XXBTZUSD,60,20260223,140000,66315.6,66476.5,66118.7,66199.9,55.32968003
XXBTZUSD,60,20260223,150000,66199.9,66513.4,65907.4,66260.5,56.80382732
XXBTZUSD,60,20260223,160000,66260.5,66424,66110.8,66130,61.72022661
XXBTZUSD,60,20260223,170000,66130,66250,65500,65920,117.44682489
XXBTZUSD,60,20260223,180000,65920,66203.3,65578.2,65645.4,82.46309673
XXBTZUSD,60,20260223,190000,65645.9,65699.9,65169.4,65340,121.05548828
XXBTZUSD,60,20260223,200000,65340,65442.5,64160.4,64800,259.49861368
XXBTZUSD,60,20260223,210000,64803,65152.1,64579.4,64622.8,102.60463508
XXBTZUSD,60,20260223,220000,64622.9,64826,64088,64274.5,324.89316109
XXBTZUSD,60,20260223,230000,64282.8,64464,63888,64464,178.212846
XXBTZUSD,60,20260224,000000,64459.1,64771.8,64440.3,64550.7,70.51194785
XXBTZUSD,60,20260224,010000,64550.7,64988.8,64549.4,64704.1,165.77250162
XXBTZUSD,60,20260224,020000,64704.1,64877.7,64512.2,64624.1,323.25867409
XXBTZUSD,60,20260224,030000,64624.1,64971,64624,64906.1,62.96051795
XXBTZUSD,60,20260224,040000,64906.1,64906.1,63351.6,64130.5,208.14895844
XXBTZUSD,60,20260224,050000,64130.5,64458,63995.5,64100,31.3410325
XXBTZUSD,60,20260224,060000,64100,64100,63123.6,63542,531.23675493
XXBTZUSD,60,20260224,070000,63542.1,63574.7,62859,63343.5,160.52547059
XXBTZUSD,60,20260224,080000,63343.5,63500,62679.6,63069.8,123.2315059
XXBTZUSD,60,20260224,090000,63069.8,63285,62881.5,63061.3,31.04196315
XXBTZUSD,60,20260224,100000,63061.3,63330.9,62910.1,63155,83.3697285
XXBTZUSD,60,20260224,110000,63160,63408.4,63001.8,63380.1,40.35983758
XXBTZUSD,60,20260224,120000,63380.2,63402.4,62929.5,63226.9,53.17134847
XXBTZUSD,60,20260224,130000,63226.9,63340,63120,63285.4,47.52556057
XXBTZUSD,60,20260224,140000,63285.4,63302.2,63062,63224.2,53.87183981
XXBTZUSD,60,20260224,150000,63224.2,63330,62951,62955.4,74.01186058
XXBTZUSD,60,20260224,160000,62957.1,63088.6,62500,62904.5,107.03804975
XXBTZUSD,60,20260224,170000,62904.5,63817.6,62747.1,63461.7,165.8373877
XXBTZUSD,60,20260224,180000,63458.4,64009.3,63323.5,63976,249.11223372
XXBTZUSD,60,20260224,190000,63976.1,64415.1,63700,64264.3,126.78264273
XXBTZUSD,60,20260224,200000,64264.3,64504.2,64056.9,64238.6,79.97877322
XXBTZUSD,60,20260224,210000,64220.1,64496.9,63932.9,64436.7,89.75625509
XXBTZUSD,60,20260224,220000,64436.7,64717,64259.7,64435.5,98.39318758
XXBTZUSD,60,20260224,230000,64435.5,64580.1,64319.3,64476.2,94.18241293
XXBTZUSD,60,20260225,000000,64469.3,64469.3,63849.5,64048.9,59.06443481
XXBTZUSD,60,20260225,010000,64047.4,64226.1,63982.7,64116.4,20.41422986
XXBTZUSD,60,20260225,020000,64124.7,64248,63835,64061.9,73.57058261
XXBTZUSD,60,20260225,030000,64062,64311.2,63921.3,64223.2,31.0280757
XXBTZUSD,60,20260225,040000,64223.2,66311.8,64159.7,65918.8,281.09927456
XXBTZUSD,60,20260225,050000,65918.7,66293.4,65878.3,65885.7,228.10437646
XXBTZUSD,60,20260225,060000,65885.7,65944.4,65361.4,65383.4,41.93650412
XXBTZUSD,60,20260225,070000,65383.4,65628.6,65130.5,65438,86.50589872
XXBTZUSD,60,20260225,080000,65438,65494.4,64777.4,64855.1,83.38463269
XXBTZUSD,60,20260225,090000,64855.1,65111.1,64855.1,64887,16.33216155
XXBTZUSD,60,20260225,100000,64887,65173.5,64777.3,65037.4,31.74535961
XXBTZUSD,60,20260225,110000,65037.4,65557.8,64960.8,65520.9,87.73770155
XXBTZUSD,60,20260225,120000,65520.5,65668,65436.1,65544.7,25.18373426
XXBTZUSD,60,20260225,130000,65544.7,65634.8,65344.4,65391.9,39.32035243
XXBTZUSD,60,20260225,140000,65391.3,65472.1,65165,65412,56.92030173
XXBTZUSD,60,20260225,150000,65412,66222.9,65324.8,66041.9,74.67453134
XXBTZUSD,60,20260225,160000,66041.9,66719.9,66007.8,66236.2,197.54485835
XXBTZUSD,60,20260225,170000,66236.2,67000,66217,66975.8,170.65324659
XXBTZUSD,60,20260225,180000,66976.1,67562.3,66707.6,67407.5,299.02052203
XXBTZUSD,60,20260225,190000,67414.1,68324.4,67413.9,68300.5,346.90261132
XXBTZUSD,60,20260225,200000,68300.6,68888,68040.7,68690.1,243.31537947
XXBTZUSD,60,20260225,210000,68690.1,69549.9,68371.8,69330.6,325.12131615
XXBTZUSD,60,20260225,220000,69330.6,69400,68789.9,69038.9,75.73337813
XXBTZUSD,60,20260225,230000,69039,69377,68650,69174.1,136.15036528
XXBTZUSD,60,20260226,000000,69165.2,70000,68806,68947.7,190.75813983
XXBTZUSD,60,20260226,010000,68947.7,69211.4,68091.3,68463,132.42449571
XXBTZUSD,60,20260226,020000,68435.9,68682.1,67620,67978.6,142.34314808
XXBTZUSD,60,20260226,030000,67978.6,68525.7,67745.2,68349.6,72.47985683
XXBTZUSD,60,20260226,040000,68349.6,68690.3,68229.5,68250.2,36.89829937
XXBTZUSD,60,20260226,050000,68250.2,68335.2,67814.1,68280.5,31.93711859
XXBTZUSD,60,20260226,060000,68275.7,68369.7,68061.5,68213.4,45.08255659
XXBTZUSD,60,20260226,070000,68213.4,68855.4,68202,68593.1,22.51460882
XXBTZUSD,60,20260226,080000,68593.1,68593.1,68141.8,68439.9,22.52220718
XXBTZUSD,60,20260226,090000,68439.9,68517.5,68074.8,68181.3,34.21212667
XXBTZUSD,60,20260226,100000,68180.4,68281,67833.5,67833.6,25.09661168
XXBTZUSD,60,20260226,110000,67833.6,68235.9,67824.1,67924.6,25.87277461
XXBTZUSD,60,20260226,120000,67945.1,68632.7,67945.1,68591.7,66.6190302
XXBTZUSD,60,20260226,130000,68591.9,68703.1,68271.4,68308.7,19.52683693
XXBTZUSD,60,20260226,140000,68308.7,68385.1,67993.3,68037.3,29.32316742
XXBTZUSD,60,20260226,150000,68037.3,68281.6,68032.2,68156.1,44.07028894
XXBTZUSD,60,20260226,160000,68156.1,68201.2,67850,67924.4,64.49392435
XXBTZUSD,60,20260226,170000,67908.9,68263,67279.3,67692.3,214.63991341
XXBTZUSD,60,20260226,180000,67692.4,67738.3,66747.8,67374.2,221.92696678
XXBTZUSD,60,20260226,190000,67368.7,67553.4,66513,66624.8,263.3409362
XXBTZUSD,60,20260226,200000,66624.8,67043.4,66602,66838.9,135.44212036
XXBTZUSD,60,20260226,210000,66838.9,67350.4,66588.5,67297.8,141.62762545
XXBTZUSD,60,20260226,220000,67305.6,67842.7,67282.1,67601.9,254.26320366
XXBTZUSD,60,20260226,230000,67601.9,67825.7,67291.5,67395.2,117.07187246
XXBTZUSD,60,20260227,000000,67415,67570.3,67137.3,67452.7,76.31952521
XXBTZUSD,60,20260227,010000,67452.8,67627.2,67337.9,67590.7,29.7956732
XXBTZUSD,60,20260227,020000,67590.7,67651.5,67404.7,67461.5,33.71241439
XXBTZUSD,60,20260227,030000,67484.2,67546.9,67021.4,67224.2,101.86953866
XXBTZUSD,60,20260227,040000,67224.2,67376.1,66881.8,67357.9,33.50996729
XXBTZUSD,60,20260227,050000,67357.9,67528.1,67283.4,67283.4,47.74941981
XXBTZUSD,60,20260227,060000,67269.2,67697.7,67113.8,67607.4,42.88705426
XXBTZUSD,60,20260227,070000,67607.4,68202.3,67580,67720.4,74.29038016
XXBTZUSD,60,20260227,080000,67733.5,67910.2,67692.1,67702.9,17.59973686
XXBTZUSD,60,20260227,090000,67720.4,67829.1,67538.1,67659.9,18.59545533
XXBTZUSD,60,20260227,100000,67659.9,67754.8,67467.5,67681.7,30.11388301
XXBTZUSD,60,20260227,110000,67681.7,68061.8,67664.7,67955.9,74.97937938
XXBTZUSD,60,20260227,120000,67951.1,68123.9,67298.9,67385.1,93.2648638
XXBTZUSD,60,20260227,130000,67365.2,67418.4,66587.7,66621,139.63020709
XXBTZUSD,60,20260227,140000,66621.1,66783.2,65984.1,66125,229.1095898
XXBTZUSD,60,20260227,150000,66125,66203.7,65748,65934.1,92.58004763
XXBTZUSD,60,20260227,160000,65925.2,66345.4,65690,66287.1,158.33958342
XXBTZUSD,60,20260227,170000,66287.1,66327.2,65722.2,65913.6,146.72499251
XXBTZUSD,60,20260227,180000,65894.2,66293.5,65861.4,66125.3,82.2978672
XXBTZUSD,60,20260227,190000,66111.4,66130.6,65473.9,65488.6,232.61757495
XXBTZUSD,60,20260227,200000,65488.6,65762.1,65114.7,65711.3,221.72642692
XXBTZUSD,60,20260227,210000,65711.3,65785.7,65221,65307.8,126.58209363
XXBTZUSD,60,20260227,220000,65307.8,65454,65183,65393.4,105.53020565
XXBTZUSD,60,20260227,230000,65393.4,65652.2,65393.3,65586.5,48.52515196
XXBTZUSD,60,20260228,000000,65586.5,65739,65403.5,65528.2,63.40849254
XXBTZUSD,60,20260228,010000,65528.2,65668,64925,65633.1,181.17475817
XXBTZUSD,60,20260228,020000,65633.1,65948.4,65561.2,65869.7,27.71884418
XXBTZUSD,60,20260228,030000,65869.7,66003.4,65735.4,65941.1,78.02102601
XXBTZUSD,60,20260228,040000,65941.1,65966.7,65750,65787.7,20.68512336
XXBTZUSD,60,20260228,050000,65774.1,66000,65752.8,65978.4,26.08729418
XXBTZUSD,60,20260228,060000,65978.4,65978.4,65757.4,65786.2,25.80617778
XXBTZUSD,60,20260228,070000,65786.2,65808.9,65502.7,65660.6,14.19015148
XXBTZUSD,60,20260228,080000,65660.6,65709.6,65509,65561.5,11.81521699
XXBTZUSD,60,20260228,090000,65578.9,65587.3,63030,63247.9,340.0204798
XXBTZUSD,60,20260228,100000,63229.7,64320.4,63055.9,63819.2,223.72616377
XXBTZUSD,60,20260228,110000,63819.3,63856.4,63425.7,63468,98.9052132
XXBTZUSD,60,20260228,120000,63468,63921.8,63384.2,63673.2,66.65282781
XXBTZUSD,60,20260228,130000,63669.1,64051.4,63490.7,64009.1,111.58526937
XXBTZUSD,60,20260228,140000,64009.2,64295.7,63804,63845.7,58.03975989
XXBTZUSD,60,20260228,150000,63845.8,64085.9,63837.8,64011.7,23.54752728
XXBTZUSD,60,20260228,160000,64011.8,65219.5,63912.2,65098,157.77461202
XXBTZUSD,60,20260228,170000,65107.1,65358.6,64284.1,64446.5,365.4998997
XXBTZUSD,60,20260228,180000,64446.5,65016,64203.3,64855.5,80.57838315
XXBTZUSD,60,20260228,190000,64855.5,65191.9,64688.4,65102.5,100.38273658
XXBTZUSD,60,20260228,200000,65102.5,65578.4,64863.6,65442.2,95.53997441
XXBTZUSD,60,20260228,210000,65442.2,66195.3,65199,65908.5,147.55430708
XXBTZUSD,60,20260228,220000,65908.6,66652.3,65604.3,66372.3,211.8741493
XXBTZUSD,60,20260228,230000,66372.3,67131.8,66214,66972.6,295.08388923
XXBTZUSD,60,20260301,000000,66964.8,67013.3,66387.4,66718.8,136.91530401
XXBTZUSD,60,20260301,010000,66718.8,67725.2,66619,67130.5,350.87954463
XXBTZUSD,60,20260301,020000,67124.1,67220.5,66764.6,66985.6,82.8096243
XXBTZUSD,60,20260301,030000,66985.7,67117.8,66644.5,66823.4,44.21775198
XXBTZUSD,60,20260301,040000,66801,67683.9,66086.6,67346.4,167.86288185
XXBTZUSD,60,20260301,050000,67346.2,68181.2,67342.1,67635.4,243.75800591
XXBTZUSD,60,20260301,060000,67635.4,67798.4,67418.6,67509.8,35.86421664
XXBTZUSD,60,20260301,070000,67509.8,67600,67101.8,67340.9,40.66436668
XXBTZUSD,60,20260301,080000,67340.9,67554.1,67209.1,67302.7,21.39154788
XXBTZUSD,60,20260301,090000,67282.9,67333.2,66807,66935.7,81.83280692
XXBTZUSD,60,20260301,100000,66935.8,67215.9,66793.3,67118.2,30.97604102
XXBTZUSD,60,20260301,110000,67118.2,67279.2,66465,66541.4,39.70181563
XXBTZUSD,60,20260301,120000,66550,66779.6,66255.2,66395.4,41.88923163
XXBTZUSD,60,20260301,130000,66412.4,66724.3,66239.2,66466.9,28.6213519
XXBTZUSD,60,20260301,140000,66467,66651.7,66388.1,66470.5,17.41538689
XXBTZUSD,60,20260301,150000,66470.5,66543.5,66245.9,66314.1,21.45102502
XXBTZUSD,60,20260301,160000,66314.2,67394,66148.4,66948.2,75.46998604
XXBTZUSD,60,20260301,170000,66948.2,67289.7,66767.3,66873.3,35.82510316
XXBTZUSD,60,20260301,180000,66873.4,67250,66831.1,66844,53.36401894
XXBTZUSD,60,20260301,190000,66844,67100.7,65850,66137.6,258.30688312
XXBTZUSD,60,20260301,200000,66137.6,66227.2,65740.6,65986.2,75.77438909
XXBTZUSD,60,20260301,210000,65986.3,66655.3,65986.3,66322,129.92028589
XXBTZUSD,60,20260301,220000,66322,66354.2,65794.2,65965.8,85.45942703
XXBTZUSD,60,20260301,230000,65965.7,65965.7,65100,65296,213.76932295
XXBTZUSD,60,20260302,000000,65296.1,65746.9,65296,65686.2,26.28218598
XXBTZUSD,60,20260302,010000,65686.2,66499.9,65056.4,65225.6,301.09441899
XXBTZUSD,60,20260302,020000,65229.1,66109.4,65111.2,65748.8,102.08434591
XXBTZUSD,60,20260302,030000,65764.3,66777,65763.9,66514.5,68.67274359
XXBTZUSD,60,20260302,040000,66510.4,67056.2,66394,66542.7,87.48481291
XXBTZUSD,60,20260302,050000,66542.8,66612.7,65903.7,66284.3,111.24282481
XXBTZUSD,60,20260302,060000,66284.3,67029.4,66107.6,66818.7,63.69763732
XXBTZUSD,60,20260302,070000,66818.7,66962.6,66636.6,66843.1,56.87608194
XXBTZUSD,60,20260302,080000,66843.1,66998,66588.4,66715.2,47.25196844
XXBTZUSD,60,20260302,090000,66715.2,66735.1,66071.1,66215.1,31.94013563
XXBTZUSD,60,20260302,100000,66215.1,66215.1,65559.6,66002.1,40.64654164
XXBTZUSD,60,20260302,110000,66002.5,66299.4,65675.9,66264,74.22114287
XXBTZUSD,60,20260302,120000,66283,66708.3,66182.2,66182.2,38.24260488
XXBTZUSD,60,20260302,130000,66182.3,66371.7,66102.9,66299.6,24.93915439
XXBTZUSD,60,20260302,140000,66310,66466.2,66023.6,66343,48.41986765
XXBTZUSD,60,20260302,150000,66343,66382.7,65920.1,65955.8,24.8228176
XXBTZUSD,60,20260302,160000,65955.9,66113.4,65345.7,65432.5,165.16291685
XXBTZUSD,60,20260302,170000,65432.6,67225,65269.2,67148.2,391.69504631
XXBTZUSD,60,20260302,180000,67148.2,69603.1,66979.6,69119.7,827.5095393
XXBTZUSD,60,20260302,190000,69126.8,70100,68946.5,69423.5,437.92642139
XXBTZUSD,60,20260302,200000,69423.5,69568.8,68804.8,69184.4,126.44630788
XXBTZUSD,60,20260302,210000,69184.4,69253.2,68755.2,68879,115.95858507
XXBTZUSD,60,20260302,220000,68879.1,69045.6,68578.4,68956.3,121.56306743
XXBTZUSD,60,20260302,230000,68964.9,69514.6,68600.1,69132.1,125.83556804
XXBTZUSD,60,20260303,000000,69105.9,69533.3,69013.6,69422.5,86.40899926
XXBTZUSD,60,20260303,010000,69420.7,69505.9,69166.3,69432.1,62.89765494
XXBTZUSD,60,20260303,020000,69432.1,69485.9,68753,68808.4,62.18106258
XXBTZUSD,60,20260303,030000,68810.8,69167.4,68665.7,69096.4,37.29634344
XXBTZUSD,60,20260303,040000,69096.5,69236.5,68748.3,68748.3,40.28074091
XXBTZUSD,60,20260303,050000,68748.3,68748.3,68233.8,68527.6,68.55616336
XXBTZUSD,60,20260303,060000,68515.1,68527.7,68238.7,68367.8,40.13847882
XXBTZUSD,60,20260303,070000,68367.8,68444.8,68058.6,68112.7,26.37643096
XXBTZUSD,60,20260303,080000,68112.7,68553.5,67854.8,67941.5,68.25359167
XXBTZUSD,60,20260303,090000,67941.5,68194.3,67808,68116.3,80.69717327
XXBTZUSD,60,20260303,100000,68116.4,68269.8,67947.3,68146.9,84.82824663
XXBTZUSD,60,20260303,110000,68162.6,68289.9,66911.6,66993.3,250.93943987
XXBTZUSD,60,20260303,120000,66993.3,67179.1,66356,66633.6,100.86418024
XXBTZUSD,60,20260303,130000,66633.7,67001,66451.8,66823.7,142.39731469
XXBTZUSD,60,20260303,140000,66827.7,67142.1,66775.7,67014.3,66.95925501
XXBTZUSD,60,20260303,150000,67014.3,67934.2,67014.3,67372.8,71.31654677
XXBTZUSD,60,20260303,160000,67372.9,67405,66628.9,66922.6,59.124352
XXBTZUSD,60,20260303,170000,66922.7,67557.5,66164.3,66556.1,295.69474042
XXBTZUSD,60,20260303,180000,66556.1,67821.7,66468.8,67717.1,277.87446344
XXBTZUSD,60,20260303,190000,67717.1,68979.1,67495.3,68165.8,281.85442639
XXBTZUSD,60,20260303,200000,68173.3,68389,67659.8,68317.8,407.97172043
XXBTZUSD,60,20260303,210000,68317.9,68909,68009.7,68623.2,113.7367387
XXBTZUSD,60,20260303,220000,68623.2,68872,68340.5,68450.7,125.18694951
XXBTZUSD,60,20260303,230000,68450.8,68575,68097.1,68264.6,91.32604703
XXBTZUSD,60,20260304,000000,68264.5,68264.5,67833.9,68035,43.1858488
XXBTZUSD,60,20260304,010000,68035,68504.8,68028.4,68305.6,73.45881154
XXBTZUSD,60,20260304,020000,68312.3,68838.9,68252.3,68336.7,93.51397175
XXBTZUSD,60,20260304,030000,68336.7,68421.5,67886,68116.7,39.07780953
XXBTZUSD,60,20260304,040000,68116.8,68897.7,67973.3,68401.8,58.69706468
XXBTZUSD,60,20260304,050000,68418,68431.4,68009.7,68314.7,57.2979548
XXBTZUSD,60,20260304,060000,68314.7,68381.3,67419.7,67738,95.69185441
XXBTZUSD,60,20260304,070000,67738,67936.3,67481.4,67795.3,54.17991402
XXBTZUSD,60,20260304,080000,67795.3,68361.4,67692,68206.6,33.86312115
XXBTZUSD,60,20260304,090000,68206.6,68657.4,68045.1,68497.1,87.62318413
XXBTZUSD,60,20260304,100000,68497.1,69636.5,68355.6,69507.9,122.10205065
XXBTZUSD,60,20260304,110000,69504.8,71167.8,69142.6,71000,572.77819306
XXBTZUSD,60,20260304,120000,71000,71889.9,70726.1,71514.6,526.81983216
XXBTZUSD,60,20260304,130000,71514.6,71869.1,71212.3,71324.7,149.13391301
XXBTZUSD,60,20260304,140000,71328,71490,70935.2,71124.9,77.04133506
XXBTZUSD,60,20260304,150000,71124.9,71357.5,70604.1,71345,191.93112565
XXBTZUSD,60,20260304,160000,71345,71627.1,71233,71479.1,85.27078891
XXBTZUSD,60,20260304,170000,71480.3,72600.1,71324.1,71604.3,498.88606025
XXBTZUSD,60,20260304,180000,71624.5,73500,71616.2,73429.7,678.15567017
XXBTZUSD,60,20260304,190000,73429.7,73553,72574.4,73348.6,369.60130195
XXBTZUSD,60,20260304,200000,73322,73782,72990.2,73271,328.99742626
XXBTZUSD,60,20260304,210000,73258.8,73726,72941.1,73697.5,134.00337636
XXBTZUSD,60,20260304,220000,73705.2,74062.1,73561.8,73651.6,194.00985281
XXBTZUSD,60,20260304,230000,73658.4,73742,73077.1,73077.1,138.72269251
XXBTZUSD,60,20260305,000000,73072,73350,72911.4,73345.7,144.49566627
XXBTZUSD,60,20260305,010000,73345.7,73550.8,72635.8,72712.1,168.6337355
XXBTZUSD,60,20260305,020000,72712.1,72875.7,72335.2,72684.8,74.79863265
XXBTZUSD,60,20260305,030000,72684.8,73010,72582.8,72789.9,87.6984926
XXBTZUSD,60,20260305,040000,72789.9,73300,72438.2,72531.5,90.84702224
XXBTZUSD,60,20260305,050000,72542.1,72897.9,72371.8,72521.1,69.89453023
XXBTZUSD,60,20260305,060000,72521.1,72767.2,72371,72510,36.95075239
XXBTZUSD,60,20260305,070000,72510,73089.7,72480,72827.5,60.3938129
XXBTZUSD,60,20260305,080000,72827.5,72917.5,72271.5,72417.5,67.08850971
XXBTZUSD,60,20260305,090000,72417.5,72666.9,72058.7,72562.9,65.12813111
XXBTZUSD,60,20260305,100000,72562.9,72669.8,71800,72067.6,110.75041566
XXBTZUSD,60,20260305,110000,72064.6,72379.7,71793.4,72362.3,84.87003829
XXBTZUSD,60,20260305,120000,72362.4,72878.7,72315.5,72612.2,54.48402764
XXBTZUSD,60,20260305,130000,72611.9,73585.9,72543.4,73416.9,267.12772389
XXBTZUSD,60,20260305,140000,73417,73468.7,72805.2,72925.2,84.071154
XXBTZUSD,60,20260305,150000,72929.8,73074.2,72693.1,72917,49.45647587
XXBTZUSD,60,20260305,160000,72917,72936.6,72217.9,72467.6,108.41600076
XXBTZUSD,60,20260305,170000,72467.6,72880.1,71977.6,72619.7,367.60532537
XXBTZUSD,60,20260305,180000,72619.7,72772.9,71187.9,71647.3,479.3354887
XXBTZUSD,60,20260305,190000,71656,71656,70800,71322.5,701.57235981
XXBTZUSD,60,20260305,200000,71322.5,71595.2,70612.7,70704.9,311.57272648
XXBTZUSD,60,20260305,210000,70704.9,71084,70650.5,70989.4,102.57848625
XXBTZUSD,60,20260305,220000,70989.4,71413.5,70892.7,70960.9,100.84137833
XXBTZUSD,60,20260305,230000,70937.5,71379.2,70867.2,71248.6,60.31738723
XXBTZUSD,60,20260306,000000,71248.5,71555,71041.9,71142.5,67.29386948
XXBTZUSD,60,20260306,010000,71143.3,71361.7,71072.2,71241.5,27.79958385
XXBTZUSD,60,20260306,020000,71222.6,71307.6,70799.2,70877.4,68.64718895
XXBTZUSD,60,20260306,030000,70877.4,71036.9,70800,70954.8,29.54319444
XXBTZUSD,60,20260306,040000,70974.8,71280,70412.3,71254.8,227.59502099
XXBTZUSD,60,20260306,050000,71254.9,71386.4,71041.9,71226.9,51.35237715
XXBTZUSD,60,20260306,060000,71227,71280.6,71008.9,71099.6,15.07783716
XXBTZUSD,60,20260306,070000,71099.6,71121.4,70302,70615.1,53.44395909
XXBTZUSD,60,20260306,080000,70615.2,70649.6,70150,70433.7,82.69665937
XXBTZUSD,60,20260306,090000,70433.8,70833.1,70259.9,70604.4,43.92492484
XXBTZUSD,60,20260306,100000,70604.5,71178.7,70477.1,71081.9,62.82394397
XXBTZUSD,60,20260306,110000,71082,71082,70753.6,70773.7,31.77574128
XXBTZUSD,60,20260306,120000,70773.7,70800.5,70298,70570.9,53.28521071
XXBTZUSD,60,20260306,130000,70570.9,70773.7,70484.7,70538.7,27.97288054
XXBTZUSD,60,20260306,140000,70538.8,70638.2,70208.3,70229,69.74448435
XXBTZUSD,60,20260306,150000,70229,70229,69681.8,69939,393.80728095
XXBTZUSD,60,20260306,160000,69939.1,70316.6,69228.2,69228.2,329.17342672
XXBTZUSD,60,20260306,170000,69228.3,69257,68158.6,68409.7,836.03225406
XXBTZUSD,60,20260306,180000,68422,69101,68327.8,68522.3,192.63331422
XXBTZUSD,60,20260306,190000,68522.3,68788.7,68240,68449.5,116.96709472
XXBTZUSD,60,20260306,200000,68449.6,68646.2,67748,67964.3,110.73339072
XXBTZUSD,60,20260306,210000,67964.3,68468.2,67964.2,68177.2,59.6202908
XXBTZUSD,60,20260306,220000,68177.2,68460,68006,68123.7,58.69592369
XXBTZUSD,60,20260306,230000,68123.7,68267,67777,68117.1,67.49070463
XXBTZUSD,60,20260307,000000,68117.1,68333,67942,68290,70.74746135
XXBTZUSD,60,20260307,010000,68290.1,68411.6,68228.4,68308.3,207.82454245
XXBTZUSD,60,20260307,020000,68308.3,68369,68103,68128,34.18785815
XXBTZUSD,60,20260307,030000,68111.4,68383.8,68111.3,68300.1,19.82383893
XXBTZUSD,60,20260307,040000,68300.1,68352,68190.3,68271.4,12.79772889
XXBTZUSD,60,20260307,050000,68271.5,68367.3,68058.4,68352.1,34.6074874
XXBTZUSD,60,20260307,060000,68352.1,68541.5,68112.6,68112.7,30.86909154
XXBTZUSD,60,20260307,070000,68107.8,68149.2,67830,68072.1,33.5134644
XXBTZUSD,60,20260307,080000,68072.1,68128.7,67922.1,67997.1,25.23074069
XXBTZUSD,60,20260307,090000,68010.3,68015,67607.1,67691.9,87.53452924
XXBTZUSD,60,20260307,100000,67692,67854.8,67440.8,67854.8,142.75853648
XXBTZUSD,60,20260307,110000,67854.8,68027,67742,67802,18.78480202
XXBTZUSD,60,20260307,120000,67802,68055.7,67743.7,68008.3,12.44446265
XXBTZUSD,60,20260307,130000,68008.3,68081.5,67876.1,67876.2,62.88481435
XXBTZUSD,60,20260307,140000,67876.2,68218.7,67866.1,68027.1,126.8949226
XXBTZUSD,60,20260307,150000,68027.1,68072,67895.5,67990.4,5.07759654
XXBTZUSD,60,20260307,160000,67990.4,68072,67877.1,67922.1,40.07439136
XXBTZUSD,60,20260307,170000,67922.1,68081.3,67627.2,68027.1,18.01288334
XXBTZUSD,60,20260307,180000,68027.1,68027.1,67791.4,67892.1,77.65733994
XXBTZUSD,60,20260307,190000,67892.1,67892.1,67720.6,67810.1,19.59904516
XXBTZUSD,60,20260307,200000,67810.1,67937,67779.9,67780,18.31418075
XXBTZUSD,60,20260307,210000,67780,67780,67506.2,67580.1,35.33790695
XXBTZUSD,60,20260307,220000,67580.1,67580.1,66962.1,67098.4,290.0951631
XXBTZUSD,60,20260307,230000,67098.4,67426.4,67098.3,67397.1,73.46842389
